ID,BUYER_FLAG
45378,0
45379,0
45380,0
45381,0
45382,0
45383,0
45384,0
45385,0
45386,0
45387,0
45388,0
45389,0
45390,0
45391,0
45392,0
45393,0
45394,0
45395,1
45396,0
45397,0
45398,0
45399,0
45400,0
45401,0
45402,0
45403,0
45404,0
45405,0
45406,0
45407,0
45408,1
45409,0
45410,0
45411,0
45412,1
45413,0
45414,0
45415,0
45416,0
45417,0
45418,1
45419,0
45420,1
45421,0
45422,0
45423,0
45424,0
45425,1
45426,0
45427,0
45428,1
45429,0
45430,1
45431,0
45432,0
45433,0
45434,0
45435,0
45436,0
45437,0
45438,0
45439,0
45440,0
45441,0
45442,0
45443,0
45444,0
45445,0
45446,1
45447,0
45448,0
45449,0
45450,0
45451,0
45452,0
45453,0
45454,0
45455,0
45456,0
45457,0
45458,0
45459,0
45460,0
45461,0
45462,0
45463,0
45464,0
45465,1
45466,0
45467,0
45468,0
45469,0
45470,1
45471,0
45472,0
45473,0
45474,0
45475,0
45476,0
45477,0
45478,0
45479,0
45480,0
45481,0
45482,0
45483,0
45484,0
45485,0
45486,0
45487,0
45488,0
45489,0
45490,0
45491,0
45492,0
45493,0
45494,0
45495,0
45496,0
45497,0
45498,0
45499,0
45500,0
45501,0
45502,0
45503,0
45504,0
45505,1
45506,0
45507,0
45508,0
45509,0
45510,0
45511,0
45512,0
45513,0
45514,0
45515,0
45516,0
45517,0
45518,0
45519,0
45520,0
45521,0
45522,0
45523,0
45524,0
45525,0
45526,1
45527,0
45528,0
45529,0
45530,0
45531,0
45532,0
45533,0
45534,1
45535,1
45536,0
45537,0
45538,0
45539,0
45540,0
45541,0
45542,0
45543,0
45544,0
45545,1
45546,0
45547,0
45548,0
45549,0
45550,1
45551,1
45552,0
45553,0
45554,0
45555,0
45556,1
45557,0
45558,0
45559,0
45560,1
45561,0
45562,0
45563,0
45564,0
45565,0
45566,0
45567,0
45568,0
45569,0
45570,0
45571,1
45572,0
45573,0
45574,0
45575,1
45576,0
45577,0
45578,0
45579,0
45580,0
45581,0
45582,0
45583,0
45584,0
45585,0
45586,0
45587,0
45588,0
45589,0
45590,0
45591,0
45592,0
45593,0
45594,1
45595,0
45596,0
45597,1
45598,0
45599,0
45600,0
45601,0
45602,1
45603,0
45604,0
45605,0
45606,0
45607,0
45608,0
45609,0
45610,0
45611,0
45612,0
45613,0
45614,0
45615,0
45616,0
45617,0
45618,1
45619,0
45620,0
45621,0
45622,0
45623,0
45624,0
45625,0
45626,1
45627,0
45628,0
45629,0
45630,0
45631,0
45632,0
45633,0
45634,0
45635,0
45636,0
45637,1
45638,0
45639,0
45640,0
45641,0
45642,1
45643,0
45644,0
45645,0
45646,0
45647,0
45648,0
45649,0
45650,0
45651,0
45652,0
45653,0
45654,0
45655,0
45656,0
45657,1
45658,1
45659,0
45660,0
45661,0
45662,0
45663,0
45664,0
45665,0
45666,1
45667,0
45668,0
45669,0
45670,0
45671,1
45672,0
45673,0
45674,0
45675,0
45676,0
45677,0
45678,0
45679,0
45680,0
45681,0
45682,0
45683,1
45684,0
45685,0
45686,0
45687,0
45688,1
45689,0
45690,0
45691,0
45692,0
45693,0
45694,1
45695,0
45696,0
45697,0
45698,0
45699,0
45700,1
45701,0
45702,0
45703,0
45704,0
45705,0
45706,0
45707,0
45708,0
45709,0
45710,0
45711,0
45712,0
45713,0
45714,0
45715,0
45716,0
45717,0
45718,0
45719,0
45720,1
45721,0
45722,0
45723,0
45724,0
45725,0
45726,0
45727,1
45728,1
45729,0
45730,0
45731,0
45732,1
45733,0
45734,1
45735,1
45736,0
45737,0
45738,0
45739,0
45740,0
45741,0
45742,0
45743,0
45744,0
45745,0
45746,0
45747,0
45748,1
45749,0
45750,0
45751,0
45752,0
45753,0
45754,0
45755,0
45756,0
45757,1
45758,0
45759,0
45760,1
45761,0
45762,0
45763,0
45764,1
45765,0
45766,0
45767,0
45768,0
45769,0
45770,0
45771,0
45772,0
45773,0
45774,0
45775,0
45776,0
45777,1
45778,0
45779,0
45780,1
45781,0
45782,0
45783,1
45784,0
45785,0
45786,0
45787,0
45788,1
45789,0
45790,0
45791,0
45792,0
45793,0
45794,0
45795,1
45796,0
45797,0
45798,0
45799,0
45800,0
45801,0
45802,0
45803,0
45804,0
45805,0
45806,0
45807,0
45808,1
45809,0
45810,0
45811,0
45812,0
45813,0
45814,0
45815,0
45816,0
45817,0
45818,0
45819,0
45820,0
45821,0
45822,0
45823,0
45824,0
45825,0
45826,0
45827,0
45828,1
45829,1
45830,0
45831,0
45832,0
45833,0
45834,1
45835,0
45836,0
45837,1
45838,0
45839,0
45840,0
45841,0
45842,0
45843,0
45844,1
45845,0
45846,0
45847,0
45848,0
45849,0
45850,0
45851,0
45852,0
45853,0
45854,0
45855,1
45856,0
45857,0
45858,0
45859,0
45860,0
45861,0
45862,0
45863,1
45864,0
45865,0
45866,0
45867,0
45868,0
45869,0
45870,0
45871,0
45872,0
45873,0
45874,0
45875,0
45876,0
45877,1
45878,0
45879,0
45880,1
45881,0
45882,1
45883,1
45884,0
45885,1
45886,1
45887,1
45888,1
45889,0
45890,0
45891,0
45892,1
45893,0
45894,0
45895,0
45896,0
45897,0
45898,0
45899,0
45900,0
45901,0
45902,0
45903,0
45904,0
45905,0
45906,0
45907,0
45908,0
45909,0
45910,0
45911,1
45912,0
45913,0
45914,0
45915,0
45916,0
45917,0
45918,0
45919,0
45920,0
45921,0
45922,0
45923,0
45924,0
45925,0
45926,1
45927,1
45928,0
45929,0
45930,0
45931,0
45932,0
45933,0
45934,0
45935,0
45936,0
45937,0
45938,0
45939,0
45940,0
45941,0
45942,0
45943,0
45944,0
45945,0
45946,0
45947,0
45948,0
45949,0
45950,0
45951,0
45952,0
45953,0
45954,0
45955,0
45956,0
45957,0
45958,1
45959,0
45960,0
45961,0
45962,0
45963,0
45964,0
45965,0
45966,0
45967,0
45968,0
45969,0
45970,0
45971,0
45972,0
45973,0
45974,0
45975,0
45976,0
45977,0
45978,0
45979,0
45980,0
45981,0
45982,1
45983,0
45984,0
45985,0
45986,0
45987,0
45988,0
45989,0
45990,0
45991,0
45992,1
45993,0
45994,0
45995,0
45996,0
45997,0
45998,0
45999,0
46000,0
46001,0
46002,0
46003,0
46004,1
46005,0
46006,0
46007,0
46008,0
46009,0
46010,0
46011,0
46012,0
46013,0
46014,0
46015,0
46016,0
46017,0
46018,0
46019,0
46020,0
46021,0
46022,0
46023,0
46024,0
46025,0
46026,0
46027,0
46028,0
46029,0
46030,0
46031,0
46032,0
46033,0
46034,0
46035,0
46036,0
46037,0
46038,0
46039,0
46040,0
46041,0
46042,0
46043,0
46044,0
46045,0
46046,0
46047,1
46048,0
46049,0
46050,1
46051,0
46052,0
46053,1
46054,0
46055,0
46056,0
46057,0
46058,0
46059,0
46060,0
46061,0
46062,0
46063,0
46064,0
46065,0
46066,0
46067,0
46068,0
46069,0
46070,1
46071,0
46072,0
46073,1
46074,0
46075,0
46076,1
46077,0
46078,0
46079,0
46080,0
46081,0
46082,0
46083,0
46084,0
46085,0
46086,0
46087,0
46088,0
46089,0
46090,0
46091,1
46092,0
46093,0
46094,0
46095,1
46096,0
46097,0
46098,0
46099,1
46100,0
46101,0
46102,0
46103,0
46104,0
46105,0
46106,1
46107,0
46108,0
46109,0
46110,0
46111,0
46112,0
46113,0
46114,0
46115,0
46116,0
46117,0
46118,0
46119,0
46120,0
46121,1
46122,0
46123,0
46124,0
46125,1
46126,0
46127,0
46128,0
46129,1
46130,0
46131,0
46132,0
46133,0
46134,0
46135,1
46136,1
46137,0
46138,0
46139,0
46140,0
46141,0
46142,0
46143,0
46144,0
46145,0
46146,0
46147,0
46148,1
46149,1
46150,0
46151,1
46152,0
46153,0
46154,1
46155,0
46156,0
46157,0
46158,0
46159,0
46160,0
46161,0
46162,0
46163,0
46164,0
46165,0
46166,1
46167,0
46168,0
46169,0
46170,0
46171,1
46172,0
46173,0
46174,0
46175,0
46176,0
46177,0
46178,0
46179,0
46180,0
46181,0
46182,1
46183,0
46184,0
46185,0
46186,0
46187,0
46188,0
46189,0
46190,1
46191,0
46192,1
46193,0
46194,0
46195,0
46196,0
46197,0
46198,0
46199,0
46200,0
46201,0
46202,1
46203,0
46204,0
46205,0
46206,1
46207,1
46208,0
46209,0
46210,0
46211,0
46212,0
46213,0
46214,0
46215,1
46216,0
46217,0
46218,0
46219,0
46220,0
46221,1
46222,0
46223,0
46224,1
46225,1
46226,0
46227,0
46228,1
46229,0
46230,1
46231,0
46232,0
46233,0
46234,0
46235,0
46236,0
46237,0
46238,1
46239,1
46240,0
46241,0
46242,1
46243,0
46244,0
46245,0
46246,0
46247,0
46248,0
46249,0
46250,0
46251,0
46252,0
46253,0
46254,1
46255,1
46256,0
46257,1
46258,0
46259,0
46260,0
46261,0
46262,1
46263,0
46264,0
46265,0
46266,0
46267,0
46268,0
46269,1
46270,0
46271,1
46272,0
46273,0
46274,0
46275,0
46276,0
46277,0
46278,0
46279,0
46280,0
46281,0
46282,0
46283,0
46284,0
46285,0
46286,1
46287,0
46288,0
46289,0
46290,0
46291,0
46292,1
46293,0
46294,0
46295,0
46296,0
46297,1
46298,0
46299,1
46300,0
46301,0
46302,0
46303,0
46304,0
46305,1
46306,1
46307,0
46308,0
46309,0
46310,0
46311,0
46312,0
46313,0
46314,0
46315,0
46316,0
46317,0
46318,0
46319,0
46320,0
46321,0
46322,0
46323,1
46324,0
46325,0
46326,0
46327,1
46328,0
46329,0
46330,0
46331,0
46332,0
46333,0
46334,0
46335,0
46336,0
46337,0
46338,1
46339,0
46340,0
46341,0
46342,0
46343,0
46344,0
46345,0
46346,1
46347,0
46348,0
46349,0
46350,1
46351,0
46352,0
46353,0
46354,0
46355,0
46356,1
46357,0
46358,0
46359,0
46360,0
46361,0
46362,0
46363,0
46364,1
46365,0
46366,0
46367,0
46368,0
46369,0
46370,0
46371,0
46372,1
46373,1
46374,0
46375,0
46376,0
46377,0
46378,0
46379,0
46380,1
46381,0
46382,0
46383,0
46384,0
46385,0
46386,0
46387,0
46388,0
46389,1
46390,0
46391,0
46392,0
46393,0
46394,0
46395,0
46396,0
46397,0
46398,0
46399,0
46400,0
46401,0
46402,0
46403,0
46404,0
46405,0
46406,0
46407,0
46408,1
46409,0
46410,0
46411,0
46412,0
46413,1
46414,1
46415,0
46416,0
46417,1
46418,1
46419,1
46420,0
46421,1
46422,0
46423,0
46424,0
46425,0
46426,0
46427,0
46428,0
46429,0
46430,1
46431,0
46432,0
46433,0
46434,0
46435,0
46436,0
46437,0
46438,0
46439,0
46440,0
46441,0
46442,1
46443,1
46444,0
46445,0
46446,0
46447,0
46448,1
46449,0
46450,0
46451,1
46452,0
46453,0
46454,0
46455,0
46456,1
46457,0
46458,0
46459,0
46460,0
46461,0
46462,0
46463,0
46464,0
46465,0
46466,0
46467,0
46468,0
46469,0
46470,0
46471,0
46472,1
46473,0
46474,0
46475,0
46476,0
46477,0
46478,1
46479,0
46480,0
46481,0
46482,0
46483,0
46484,0
46485,0
46486,0
46487,0
46488,0
46489,1
46490,0
46491,0
46492,0
46493,0
46494,0
46495,0
46496,0
46497,0
46498,0
46499,0
46500,0
46501,0
46502,1
46503,0
46504,0
46505,0
46506,1
46507,0
46508,0
46509,1
46510,0
46511,0
46512,0
46513,0
46514,0
46515,0
46516,0
46517,0
46518,0
46519,0
46520,0
46521,0
46522,1
46523,0
46524,0
46525,0
46526,1
46527,0
46528,0
46529,0
46530,0
46531,0
46532,0
46533,0
46534,0
46535,0
46536,0
46537,0
46538,0
46539,0
46540,0
46541,0
46542,1
46543,1
46544,0
46545,0
46546,0
46547,1
46548,0
46549,0
46550,1
46551,0
46552,1
46553,0
46554,1
46555,1
46556,0
46557,1
46558,0
46559,0
46560,0
46561,0
46562,0
46563,0
46564,0
46565,0
46566,0
46567,0
46568,0
46569,0
46570,0
46571,1
46572,0
46573,0
46574,0
46575,0
46576,0
46577,0
46578,0
46579,0
46580,0
46581,0
46582,0
46583,0
46584,0
46585,0
46586,1
46587,0
46588,0
46589,0
46590,1
46591,0
46592,1
46593,0
46594,0
46595,0
46596,0
46597,0
46598,0
46599,0
46600,0
46601,0
46602,0
46603,1
46604,0
46605,0
46606,0
46607,0
46608,0
46609,0
46610,0
46611,0
46612,1
46613,1
46614,1
46615,0
46616,0
46617,0
46618,0
46619,0
46620,0
46621,0
46622,1
46623,0
46624,0
46625,0
46626,0
46627,0
46628,0
46629,0
46630,1
46631,0
46632,0
46633,1
46634,0
46635,0
46636,0
46637,0
46638,0
46639,0
46640,0
46641,0
46642,0
46643,0
46644,0
46645,0
46646,0
46647,1
46648,0
46649,0
46650,0
46651,0
46652,0
46653,0
46654,0
46655,0
46656,0
46657,0
46658,0
46659,1
46660,0
46661,0
46662,1
46663,0
46664,0
46665,1
46666,1
46667,0
46668,0
46669,0
46670,0
46671,0
46672,0
46673,0
46674,0
46675,0
46676,0
46677,0
46678,0
46679,0
46680,0
46681,1
46682,0
46683,0
46684,0
46685,0
46686,0
46687,0
46688,0
46689,0
46690,0
46691,0
46692,0
46693,0
46694,0
46695,0
46696,1
46697,0
46698,0
46699,1
46700,0
46701,0
46702,0
46703,0
46704,0
46705,0
46706,1
46707,0
46708,0
46709,0
46710,0
46711,0
46712,0
46713,0
46714,0
46715,0
46716,1
46717,0
46718,0
46719,1
46720,1
46721,0
46722,0
46723,0
46724,0
46725,0
46726,1
46727,0
46728,1
46729,0
46730,0
46731,0
46732,0
46733,0
46734,0
46735,0
46736,0
46737,0
46738,0
46739,0
46740,0
46741,0
46742,1
46743,0
46744,0
46745,0
46746,0
46747,0
46748,0
46749,0
46750,0
46751,0
46752,0
46753,0
46754,0
46755,0
46756,1
46757,1
46758,0
46759,0
46760,0
46761,0
46762,0
46763,1
46764,0
46765,0
46766,0
46767,0
46768,1
46769,0
46770,0
46771,1
46772,0
46773,0
46774,0
46775,0
46776,0
46777,0
46778,0
46779,0
46780,0
46781,0
46782,0
46783,0
46784,1
46785,0
46786,0
46787,0
46788,0
46789,0
46790,0
46791,1
46792,0
46793,0
46794,0
46795,0
46796,0
46797,0
46798,0
46799,0
46800,0
46801,0
46802,0
46803,0
46804,1
46805,0
46806,1
46807,0
46808,0
46809,1
46810,0
46811,0
46812,1
46813,0
46814,0
46815,0
46816,0
46817,0
46818,0
46819,0
46820,0
46821,0
46822,0
46823,0
46824,0
46825,0
46826,0
46827,0
46828,1
46829,0
46830,0
46831,0
46832,0
46833,0
46834,1
46835,0
46836,0
46837,0
46838,0
46839,0
46840,0
46841,0
46842,0
46843,0
46844,0
46845,0
46846,0
46847,0
46848,0
46849,1
46850,0
46851,0
46852,0
46853,0
46854,0
46855,0
46856,1
46857,0
46858,0
46859,1
46860,0
46861,0
46862,0
46863,0
46864,0
46865,0
46866,0
46867,0
46868,0
46869,0
46870,0
46871,0
46872,1
46873,0
46874,1
46875,0
46876,0
46877,0
46878,0
46879,0
46880,0
46881,0
46882,1
46883,0
46884,0
46885,1
46886,0
46887,0
46888,0
46889,0
46890,0
46891,0
46892,1
46893,0
46894,0
46895,0
46896,0
46897,0
46898,1
46899,0
46900,1
46901,0
46902,0
46903,0
46904,0
46905,0
46906,0
46907,1
46908,1
46909,0
46910,0
46911,0
46912,0
46913,0
46914,0
46915,0
46916,0
46917,0
46918,0
46919,0
46920,0
46921,0
46922,0
46923,0
46924,0
46925,0
46926,0
46927,0
46928,0
46929,0
46930,1
46931,0
46932,0
46933,0
46934,1
46935,0
46936,0
46937,0
46938,0
46939,0
46940,0
46941,0
46942,1
46943,0
46944,0
46945,0
46946,1
46947,0
46948,0
46949,0
46950,0
46951,1
46952,0
46953,0
46954,0
46955,0
46956,0
46957,1
46958,0
46959,0
46960,0
46961,0
46962,0
46963,1
46964,1
46965,0
46966,0
46967,0
46968,1
46969,0
46970,0
46971,0
46972,0
46973,0
46974,1
46975,0
46976,0
46977,0
46978,0
46979,1
46980,0
46981,0
46982,1
46983,0
46984,0
46985,0
46986,0
46987,0
46988,0
46989,0
46990,0
46991,0
46992,0
46993,0
46994,0
46995,0
46996,0
46997,0
46998,0
46999,0
47000,0
47001,1
47002,0
47003,0
47004,1
47005,0
47006,1
47007,0
47008,0
47009,0
47010,0
47011,0
47012,1
47013,0
47014,0
47015,0
47016,0
47017,0
47018,0
47019,0
47020,0
47021,0
47022,0
47023,0
47024,0
47025,0
47026,0
47027,0
47028,0
47029,1
47030,0
47031,0
47032,0
47033,0
47034,1
47035,0
47036,0
47037,0
47038,1
47039,0
47040,0
47041,0
47042,0
47043,0
47044,0
47045,0
47046,0
47047,1
47048,0
47049,0
47050,0
47051,0
47052,0
47053,0
47054,0
47055,0
47056,0
47057,0
47058,0
47059,0
47060,0
47061,0
47062,0
47063,1
47064,1
47065,0
47066,0
47067,0
47068,0
47069,0
47070,1
47071,0
47072,0
47073,0
47074,0
47075,0
47076,0
47077,0
47078,0
47079,0
47080,0
47081,0
47082,0
47083,0
47084,0
47085,0
47086,0
47087,0
47088,0
47089,1
47090,0
47091,0
47092,1
47093,0
47094,0
47095,0
47096,0
47097,0
47098,0
47099,0
47100,1
47101,0
47102,0
47103,0
47104,0
47105,0
47106,0
47107,0
47108,0
47109,0
47110,1
47111,0
47112,0
47113,0
47114,0
47115,0
47116,0
47117,1
47118,0
47119,0
47120,0
47121,0
47122,0
47123,0
47124,0
47125,0
47126,0
47127,0
47128,0
47129,0
47130,0
47131,0
47132,0
47133,0
47134,0
47135,1
47136,0
47137,0
47138,0
47139,0
47140,1
47141,0
47142,0
47143,0
47144,0
47145,0
47146,0
47147,0
47148,0
47149,0
47150,1
47151,0
47152,0
47153,0
47154,1
47155,0
47156,0
47157,0
47158,0
47159,0
47160,0
47161,0
47162,0
47163,0
47164,0
47165,0
47166,0
47167,0
47168,0
47169,0
47170,0
47171,1
47172,0
47173,0
47174,0
47175,0
47176,0
47177,1
47178,0
47179,0
47180,0
47181,0
47182,0
47183,0
47184,0
47185,1
47186,0
47187,0
47188,0
47189,0
47190,0
47191,0
47192,0
47193,0
47194,0
47195,0
47196,0
47197,0
47198,0
47199,0
47200,0
47201,0
47202,0
47203,0
47204,0
47205,0
47206,0
47207,0
47208,0
47209,0
47210,0
47211,0
47212,0
47213,0
47214,1
47215,0
47216,0
47217,0
47218,0
47219,0
47220,0
47221,1
47222,0
47223,0
47224,0
47225,0
47226,0
47227,0
47228,0
47229,0
47230,0
47231,0
47232,0
47233,1
47234,0
47235,0
47236,0
47237,1
47238,0
47239,0
47240,0
47241,0
47242,0
47243,0
47244,0
47245,0
47246,0
47247,0
47248,0
47249,0
47250,0
47251,0
47252,0
47253,0
47254,0
47255,0
47256,0
47257,0
47258,0
47259,0
47260,1
47261,0
47262,0
47263,1
47264,1
47265,0
47266,1
47267,0
47268,0
47269,0
47270,0
47271,1
47272,0
47273,0
47274,0
47275,0
47276,0
47277,0
47278,0
47279,0
47280,0
47281,0
47282,0
47283,0
47284,0
47285,1
47286,0
47287,0
47288,0
47289,0
47290,0
47291,0
47292,0
47293,0
47294,0
47295,0
47296,0
47297,0
47298,0
47299,1
47300,0
47301,0
47302,0
47303,0
47304,0
47305,0
47306,0
47307,0
47308,0
47309,0
47310,0
47311,0
47312,0
47313,0
47314,0
47315,1
47316,0
47317,0
47318,1
47319,0
47320,0
47321,0
47322,0
47323,1
47324,0
47325,1
47326,0
47327,0
47328,0
47329,1
47330,0
47331,0
47332,0
47333,0
47334,0
47335,0
47336,0
47337,1
47338,1
47339,0
47340,0
47341,0
47342,0
47343,0
47344,0
47345,0
47346,0
47347,0
47348,0
47349,1
47350,0
47351,0
47352,0
47353,0
47354,1
47355,0
47356,0
47357,0
47358,0
47359,0
47360,0
47361,0
47362,0
47363,0
47364,0
47365,0
47366,0
47367,0
47368,1
47369,0
47370,0
47371,0
47372,1
47373,0
47374,0
47375,0
47376,0
47377,0
47378,1
47379,0
47380,1
47381,0
47382,1
47383,0
47384,1
47385,0
47386,0
47387,1
47388,0
47389,1
47390,0
47391,0
47392,0
47393,0
47394,0
47395,0
47396,0
47397,0
47398,0
47399,0
47400,0
47401,0
47402,0
47403,0
47404,0
47405,0
47406,0
47407,0
47408,0
47409,1
47410,1
47411,0
47412,0
47413,0
47414,1
47415,1
47416,0
47417,0
47418,0
47419,0
47420,0
47421,0
47422,0
47423,0
47424,1
47425,0
47426,0
47427,0
47428,0
47429,0
47430,0
47431,0
47432,0
47433,0
47434,0
47435,0
47436,0
47437,0
47438,0
47439,0
47440,0
47441,0
47442,0
47443,0
47444,0
47445,0
47446,0
47447,0
47448,0
47449,0
47450,0
47451,0
47452,0
47453,0
47454,0
47455,0
47456,0
47457,1
47458,0
47459,0
47460,1
47461,0
47462,0
47463,0
47464,0
47465,0
47466,0
47467,0
47468,0
47469,0
47470,0
47471,0
47472,1
47473,0
47474,0
47475,1
47476,1
47477,0
47478,0
47479,0
47480,0
47481,0
47482,0
47483,0
47484,1
47485,0
47486,0
47487,0
47488,0
47489,0
47490,0
47491,0
47492,0
47493,0
47494,0
47495,0
47496,1
47497,0
47498,0
47499,0
47500,1
47501,0
47502,0
47503,1
47504,0
47505,0
47506,0
47507,0
47508,0
47509,0
47510,0
47511,0
47512,0
47513,0
47514,0
47515,0
47516,0
47517,0
47518,0
47519,0
47520,0
47521,0
47522,0
47523,1
47524,0
47525,0
47526,0
47527,0
47528,0
47529,0
47530,0
47531,0
47532,0
47533,0
47534,0
47535,0
47536,1
47537,0
47538,1
47539,0
47540,0
47541,0
47542,0
47543,0
47544,0
47545,0
47546,0
47547,0
47548,0
47549,1
47550,0
47551,1
47552,1
47553,0
47554,0
47555,0
47556,0
47557,0
47558,0
47559,1
47560,0
47561,0
47562,1
47563,0
47564,0
47565,0
47566,0
47567,1
47568,0
47569,0
47570,0
47571,0
47572,0
47573,0
47574,0
47575,0
47576,0
47577,0
47578,0
47579,0
47580,0
47581,0
47582,0
47583,0
47584,0
47585,0
47586,0
47587,0
47588,0
47589,0
47590,0
47591,1
47592,0
47593,0
47594,0
47595,0
47596,0
47597,0
47598,0
47599,0
47600,0
47601,0
47602,0
47603,0
47604,0
47605,0
47606,0
47607,0
47608,0
47609,0
47610,0
47611,0
47612,0
47613,0
47614,0
47615,0
47616,0
47617,0
47618,1
47619,0
47620,0
47621,0
47622,1
47623,0
47624,0
47625,0
47626,0
47627,1
47628,0
47629,1
47630,0
47631,1
47632,0
47633,1
47634,0
47635,0
47636,0
47637,0
47638,0
47639,1
47640,0
47641,0
47642,0
47643,0
47644,0
47645,0
47646,0
47647,0
47648,0
47649,0
47650,0
47651,0
47652,0
47653,0
47654,1
47655,0
47656,0
47657,0
47658,0
47659,0
47660,0
47661,0
47662,0
47663,0
47664,0
47665,1
47666,0
47667,1
47668,0
47669,0
47670,0
47671,0
47672,0
47673,0
47674,0
47675,0
47676,1
47677,0
47678,0
47679,0
47680,1
47681,0
47682,1
47683,0
47684,0
47685,1
47686,0
47687,0
47688,0
47689,1
47690,0
47691,1
47692,0
47693,0
47694,1
47695,0
47696,0
47697,0
47698,0
47699,0
47700,0
47701,0
47702,0
47703,0
47704,0
47705,1
47706,0
47707,0
47708,0
47709,1
47710,0
47711,0
47712,0
47713,0
47714,0
47715,1
47716,0
47717,0
47718,0
47719,0
47720,0
47721,0
47722,0
47723,0
47724,0
47725,0
47726,0
47727,1
47728,0
47729,0
47730,1
47731,1
47732,0
47733,0
47734,0
47735,1
47736,0
47737,0
47738,0
47739,1
47740,0
47741,0
47742,0
47743,0
47744,0
47745,0
47746,0
47747,0
47748,0
47749,0
47750,0
47751,0
47752,0
47753,1
47754,0
47755,0
47756,0
47757,0
47758,0
47759,0
47760,1
47761,0
47762,0
47763,0
47764,0
47765,0
47766,0
47767,0
47768,0
47769,0
47770,0
47771,0
47772,0
47773,0
47774,0
47775,0
47776,0
47777,0
47778,0
47779,0
47780,1
47781,0
47782,0
47783,0
47784,0
47785,0
47786,0
47787,0
47788,0
47789,0
47790,0
47791,0
47792,0
47793,0
47794,0
